Ruc|Nombre/Razon|A partir del|Resolucion|
20510132557|INVERSIONES JOCEMA S.A.C|01/09/2016|RS R.S.180-2016|
20380286697|INVERSIONES KIYASHI S.A.|01/06/2003|RS R.S.101-2003|
20600375238|INVERSIONES KOKIN'S SOCIEDAD ANONIMA CERRADA-INVERSIONES KOKIN'S S.A.C.|01/09/2016|RS R.S.180-2016|
20391198897|INVERSIONES KYODO S.A.C.|01/07/2015|RS R.S.139-2015|
20334766714|INVERSIONES LA RIOJA S.A.|01/06/2002|RS R.S.037-2002|
20510805560|INVERSIONES LANCASTER SAC|01/09/2016|RS R.S.180-2016|
20510508271|INVERSIONES LITZY S.A.C.|01/07/2015|RS R.S.139-2015|
20517855929|INVERSIONES MAJE SOCIEDAD ANONIMA - INVERSIONES MAJE|01/02/2015|RS R.S.395-2014|
20509897043|INVERSIONES MAMAY E.I.R.L.|01/06/2012|RS R.S.096-2012|
20424580237|INVERSIONES MARTINEZ & CHIHUANTITO S.R.L|01/11/2012|RS R.S.228-2012|
20553863661|INVERSIONES MERCABA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INVERSIONES MERCABA S.R.L.|01/09/2016|RS R.S.180-2016|
20518805101|INVERSIONES MESA SAC|01/09/2016|RS R.S.180-2016|
20492400662|INVERSIONES MORAN E.I.R.L.|01/05/2011|RS R.S.082-2011|
20550720354|INVERSIONES MOSQUETA S.A.C.|01/09/2016|RS R.S.180-2016|
20114803228|INVERSIONES NACIONALES DE TURISMO S.A.|01/01/2010|RS R.S.265-2009|
20387004301|INVERSIONES NUEVA METROPOLI S.A.|01/03/2014|RS R.S.378-2013|
20159475191|INVERSIONES PECUARIAS LURIN S A|01/11/2012|RS R.S.228-2012|
20504572651|INVERSIONES PECUARIAS Y AGRARIAS DEL SUR SAC|01/11/2012|RS R.S.228-2012|
20260995449|INVERSIONES PERU PACIFICO S.A|01/05/2011|RS R.S.082-2011|
20517834255|INVERSIONES PRISCO  S.A.C.|01/05/2011|RS R.S.082-2011|
20481045500|INVERSIONES PUCARA S.A.C.|01/06/2012|RS R.S.096-2012|
20456865152|INVERSIONES RECEPTOUR S.A.|01/02/2015|RS R.S.395-2014|
20380287588|INVERSIONES RIDA DEL PERU S.A.|01/11/2012|RS R.S.228-2012|
20427799973|INVERSIONES RUBIN'S SRL|01/05/2011|RS R.S.082-2011|
20100136661|INVERSIONES SAN BORJA S A|01/06/2012|RS R.S.096-2012|
20100403294|INVERSIONES SAN GABRIEL S A|01/06/2002|RS R.S.037-2002|
20198242684|INVERSIONES SAN ROQUE EIRL|01/06/2012|RS R.S.096-2012|
20508806052|INVERSIONES SHAROTEX E.I.R.L.|01/09/2016|RS R.S.180-2016|
20230824119|INVERSIONES SHILICO S R L|01/11/2012|RS R.S.228-2012|
20486056640|INVERSIONES SOLANO E.I.R.L.|01/03/2014|RS R.S.378-2013|
20557771361|INVERSIONES TEXTILES DEL PACIFICO SAC|01/09/2016|RS R.S.180-2016|
20476633932|INVERSIONES TOMAS VALLE S.A.C|01/12/2011|RS R.S.257-2011|
20490379291|INVERSIONES VALLE SAN CARLOS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA - INVERVALLE E.I.R.L|01/07/2013|RS D.S.091-2013|
20106522783|INVERSIONES VETERINARIAS S.A.|01/06/2002|RS R.S.037-2002|
20422304992|INVERSIONES VUCVAL S.A.|01/02/2015|RS R.S.395-2014|
20348624866|INVERSIONES WARNER MIC S.R.L.|01/12/2011|RS R.S.257-2011|
20518226259|INVERSIONES Y COMERCIO INTERNACIONAL S.R.L.|01/06/2012|RS R.S.096-2012|
20445578356|INVERSIONES Y GERENCIA ALEXANDRA S.A.C.|01/02/2015|RS R.S.395-2014|
20507360751|INVERSIONES Y PROCESOS PLASTICOS BARRERA SOCIEDAD ANONIMA CERRADA - INVERSIONES PB S.A.C.|01/06/2012|RS R.S.096-2012|
20503370574|INVERSIONES Y REPRESENTACIONES POLO S.A.C.|01/07/2015|RS R.S.139-2015|
20481759022|INVERSIONES Y SERVICIOS FABRI S.A.C.|01/03/2014|RS R.S.378-2013|
20535690643|INVERSIÓN PÚBLICA SUNAT|01/07/2015|RS R.S.139-2015|
20475927550|IPESA HYDRO S.A.|01/09/2016|RS R.S.180-2016|
20101639275|IPESA S.A.C.|01/09/2010|RS R.S.217-2010|
20503371899|IPG MEDIABRANDS S.A. SUCURSAL DEL PERU|01/02/2003|RS R.S.181-2002|
20260497414|IPSOS OPINION Y MERCADO S.A.|01/06/2002|RS R.S.037-2002|
20541206648|IQUIMAC SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20390724919|IRON MOUNTAIN PERU S.A.|01/03/2014|RS R.S.378-2013|
20256581087|ISLA BELLA S.A.C|01/07/2015|RS R.S.139-2015|
20342855602|ISLA DE ONS S.A.C.|01/06/2012|RS R.S.096-2012|
20509709573|ISOPETROL LUBRICANTS DEL PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20548707014|IT DACAS PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20518257723|ITALTEL PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20100754755|IVC CONTRATISTAS GENERALES S.A.|01/11/2012|RS R.S.228-2012|
20291398902|IXOM PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20524382335|IZA MOTORS PERU  SAC|01/11/2012|RS R.S.228-2012|
20100310369|IZOO S A|01/11/2012|RS R.S.228-2012|
20101834132|IZQUIERDO & CASAFRANCA CONSTRUCCIONES METALICAS S.A.|01/11/2012|RS R.S.228-2012|
20501493156|J & V MULTIUTILES PUNTO COM. S.A.C.|01/09/2016|RS R.S.180-2016|
20100901481|J & V RESGUARDO S.A.C.|01/11/2012|RS R.S.228-2012|
20101508928|J E CONSTRUCCIONES GENERALES S A|01/10/2005|RS R.S.174-2005|
20100104971|J WALTER THOMPSON PERUANA|01/06/2002|RS R.S.037-2002|
20516259516|J.C.B. ESTRUCTURAS EIRL|01/02/2015|RS R.S.395-2014|
20318171701|J.CH.COMERCIAL S.A.|01/02/2015|RS R.S.395-2014|
20171390614|J.P. CONTRATISTAS GENERALES S.R.LTDA.|01/07/2015|RS R.S.139-2015|
20377332297|JACOBS PERU S.A.|01/06/2012|RS R.S.096-2012|
20101392369|JAHESA S.A.|01/09/2016|RS R.S.180-2016|
20554912321|JANTEX S.A.C.|01/07/2015|RS R.S.139-2015|
20250161221|JAPAN AUTOS S.A|01/06/2002|RS R.S.037-2002|
20338048905|JAS IMPORT & EXPORT SRL|01/09/2016|RS R.S.180-2016|
20492796558|JC & INELMEC ASOCIADOS SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20550099960|JDC ALMACEN CENTRAL S.A.C.|01/02/2015|RS R.S.395-2014|
20122749399|JEAN SERVICE S.A.C.|01/11/2012|RS R.S.228-2012|
20522437345|JEANOLOGIA TEXTIL SOCIEDAD ANONIMA CERRADA  - JEANOLOGIA TEXTIL  S.A.C|01/09/2016|RS R.S.180-2016|
20524538793|JENNMAR PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20511131287|JESHUA ADONAI SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20565899610|JGTV E.I.R.L.|01/09/2016|RS R.S.180-2016|
20537083159|JHOMERON S.A.C.|01/11/2012|RS R.S.228-2012|
20508818816|JIREH EL UNICO S.R.L.|01/09/2016|RS R.S.180-2016|
20100163471|JJC CONTRATISTAS GENERALES S.A.|01/02/2003|RS R.S.181-2002|
20512277358|JJC-SCHRADER CAMARGO S.A.C.|01/03/2009|RS R.S.030-2009|
20553292906|JM LUDAFA SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20507983481|JMK CONTRATISTAS GENERALES S.A.C.|01/02/2015|RS R.S.395-2014|
20100152275|JOCKEY CLUB DEL PERU|01/02/2015|RS R.S.395-2014|
20101849679|JOHE SA|01/06/2002|RS R.S.037-2002|
20520582950|JOHESA CONSTRUCTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - JOHESA S.R.L.|01/09/2016|RS R.S.180-2016|
20204441007|JOHNSON & JOHNSON DEL PERU S.A|01/06/2002|RS R.S.037-2002|
20519073375|JOPE REPRESENTACIONES SAC|01/03/2014|RS R.S.378-2013|
20101015492|JORGE PEÑA S A JORPESA|01/11/2003|RS R.S. 184-2003|
20471724620|JOSFEL ILUMINACION S.A.C|01/05/2003|RS R.S.080-2003|
20308287395|JOY GLOBAL (PERU) S.A.C.|01/11/2012|RS R.S.228-2012|
20508891149|JRC INGENIERIA Y CONSTRUCCION S.A.C.|01/11/2012|RS R.S.228-2012|
20536811827|JUAN GALINDO SLU SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20100282721|JUAN LENG DELGADO S.A.C.|01/11/2012|RS R.S.228-2012|
20286155317|JULSA ANGELES TOURS S.A.C.|01/11/2012|RS R.S.228-2012|
20131378549|JURADO NACIONAL DE ELECCIONES|01/11/2002|RS R.S.135-2002|
10282131515|JUSCAMAITA INFANTE ABSALON|01/11/2012|RS R.S.228-2012|
20100103738|K L M CIA REAL HOLANDESA DE AVIACION|01/06/2002|RS R.S.037-2002|
20510992904|KALLPA GENERACION S.A.|01/03/2009|RS R.S.030-2009|
10035793521|KAM CRUZ ANGEL|01/11/2012|RS R.S.228-2012|
20341823537|KERO DESIGN S.A.C.|01/07/2015|RS R.S.139-2015|
20372983796|KEYPERU S.A.|01/02/2015|RS R.S.395-2014|
20516324946|KHTA S.A.C.|01/11/2012|RS R.S.228-2012|
20472468147|KIA IMPORT PERU S.A.C.|01/02/2004|RS R.S. 008-2004|
20100152941|KIMBERLY-CLARK PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20524401577|KING DAVID DELICATESSES DEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20251749095|KNIGHT PIESOLD CONSULTORES S.A.|01/06/2002|RS R.S.037-2002|
20302241598|KOMATSU-MITSUI MAQUINARIAS PERU S.A.|01/06/2002|RS R.S.037-2002|
20516463121|KOMAX PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20100002036|KOMFORT S A|01/11/2012|RS R.S.228-2012|
20546992986|KONECTA BTO, S.L. SUCURSAL EN PERU|01/02/2015|RS R.S.395-2014|
20527510121|KONSUMASS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA|01/06/2012|RS R.S.096-2012|
20557431005|KORICANCHA JOINT VENTURE|01/07/2015|RS R.S.139-2015|
20469646085|KPEX S.A.C.|01/07/2015|RS R.S.139-2015|
20346833280|KROTON S.A.C.|01/03/2014|RS R.S.378-2013|
20532145415|KS DEPOR S.A.|01/02/2003|RS R.S.181-2002|
20551785344|KU-PRYTA E.I.R.L.|01/07/2015|RS R.S.139-2015|
20347845150|KUEHNE + NAGEL S.A.|01/11/2012|RS R.S.228-2012|
20100069297|KURESA S A|01/06/2002|RS R.S.037-2002|
20543030091|KUSI CONTRATISTAS S.A.C.|01/07/2015|RS R.S.139-2015|
20440352431|KVC CONTRATISTAS S.A.C.|01/02/2015|RS R.S.395-2014|
20553503028|KWS PERU SOCIEDAD ANONIMA CERRADA - KWS PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20263408293|KYUNG - IN SYNTHETIC CORPORATION PERU S.A. - KISCO S.A.|01/02/2004|RS R.S. 008-2004|
20416414018|L'OREAL PERU S.A.|01/06/2002|RS R.S.037-2002|
20131300353|L.C. BUSRE S.A.C.|01/11/2012|RS R.S.228-2012|
20341946531|L.C. GROUP S.A.C.|01/07/2015|RS R.S.139-2015|
20205467603|LA ARENA S.A.|01/05/2011|RS R.S.082-2011|
20452614767|LA CALERA S.A.C|01/09/2008|RS R.S.124-2008|
20100096260|LA COLONIAL FABRICA DE HILOS S A|01/06/2002|RS R.S.037-2002|
20100176964|LA ESPERANZA DEL PERU S A|01/11/2012|RS R.S.228-2012|
20132627216|LA FRAGATA S A|01/11/2012|RS R.S.228-2012|
20119873542|LA GENOVESA AGROINDUSTRIAS S.A.|01/03/2014|RS R.S.378-2013|
20100118336|LA HANSEATICA S A|01/11/2012|RS R.S.228-2012|
20503382742|LA LLAVE S.A.|01/11/2012|RS R.S.228-2012|
20452390630|LA PORTADA S.A.C|01/07/2015|RS R.S.139-2015|
20100210909|LA POSITIVA SEGUROS Y REASEGUROS|01/06/2003|RS R.S.101-2003|
20454073143|LA POSITIVA VIDA SEGUROS Y REASEGUROS|01/09/2010|RS R.S.217-2010|
20492204995|LA QUINTA MONTAÑA INVERSIONES S.A.C.|01/11/2012|RS R.S.228-2012|
20111035378|LA ROSA NAUTICA S.A.|01/06/2002|RS R.S.037-2002|
20507969811|LA SEMILLA DE ORO S.A.C.|01/09/2016|RS R.S.180-2016|
20383731705|LA VENTUROSA S.A.|01/05/2011|RS R.S.082-2011|
20100150736|LA VIGA S A|01/06/2002|RS R.S.037-2002|
20101348203|LABORATORIO FARMACEUTICO SAN JOAQUIN-ROXFARMA SOCIEDAD ANONIMA|01/02/2015|RS R.S.395-2014|
20429469407|LABORATORIO TEXTILES LOS ROSALES S.A.C.|01/02/2015|RS R.S.395-2014|
20347268683|LABORATORIOS AC FARMA S.A.|01/02/2004|RS R.S. 008-2004|
20160641810|LABORATORIOS BAGO DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20100278708|LABORATORIOS BIOMONT S A|01/09/2016|RS R.S.180-2016|
20504073069|LABORATORIOS DROGAVET S.A.C.|01/02/2015|RS R.S.395-2014|
20101129153|LABORATORIOS ELIFARMA S A|01/06/2002|RS R.S.037-2002|
20100677661|LABORATORIOS FARMACEUTICOS MARKOS S.A|01/07/2015|RS R.S.139-2015|
20100204330|LABORATORIOS PORTUGAL S R L|01/11/2012|RS R.S.228-2012|
20147720492|LABORATORIOS ROE S.A|01/06/2002|RS R.S.037-2002|
20100134617|LABORATORIOS ROEMMERS S A|01/06/2002|RS R.S.037-2002|
20523951603|LABORATORIOS SIEGFRIED S.A.C.|01/03/2014|RS R.S.378-2013|
20100898242|LABORATORIOS SMA.SAC|01/06/2012|RS R.S.096-2012|
20481231559|LACTEA S.A|01/11/2012|RS R.S.228-2012|
20120877055|LADRILLERA EL DIAMANTE S.A.C.|01/11/2012|RS R.S.228-2012|
20504784089|LAFRANCOL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LAFRANCOL PERU S.R.L.|01/09/2016|RS R.S.180-2016|
20100095450|LAIVE S A|01/02/2003|RS R.S.181-2002|
20101228992|LAMINADOS S.A.C.|01/03/2014|RS R.S.378-2013|
20503314585|LAN CARGO S.A. SUCURSAL PERU|01/05/2011|RS R.S.082-2011|
20341841357|LAN PERU S.A.|01/06/2002|RS R.S.037-2002|
20134120909|LANGOSTINERA ULISES SA|01/09/2016|RS R.S.180-2016|
20100190100|LAPICES Y CONEXOS S.A. LAYCONSA|01/12/2011|RS R.S.257-2011|
20550849551|LARI CONTRATISTAS S.A.C.|01/02/2015|RS R.S.395-2014|
20388829452|LASINO S.A.|01/12/2011|RS R.S.257-2011|
20100103657|LATAM AIRLINES GROUP S.A. SUCURSAL PERU|01/06/2002|RS R.S.037-2002|
20524779995|LATAM VENTA DIRECTA S.A.C.|01/02/2015|RS R.S.395-2014|
20514134155|LATERCER S.A.C.|01/03/2014|RS R.S.378-2013|
20512798242|LATIN AMERICAN OUTDOORS S.A.C.|01/07/2015|RS R.S.139-2015|
20487534936|LATINO DISTRIBUCIONES S.A.C.|01/09/2016|RS R.S.180-2016|
20501961869|LATINTECNA S.A|01/06/2012|RS R.S.096-2012|
20101792545|LAU VIDAL S.A.C|01/11/2012|RS R.S.228-2012|
20557936620|LCS CONNECTION S.A.C.|01/09/2016|RS R.S.180-2016|
20269721830|LE VOLANT S.A.C.|01/06/2012|RS R.S.096-2012|
20524981981|LEASING PERU S.A.|01/12/2011|RS R.S.257-2011|
20377892918|LEASING TOTAL S.A|01/12/2011|RS R.S.257-2011|
20501735699|LEDESMA & MORENO LABORATORIO E.I.R.L. - L & M LABORATORIO E.I.R.L.|01/02/2015|RS R.S.395-2014|
20511063184|LENOVO (ASIA PACIFIC) LIMITED SUCURSAL DEL PERU|01/08/2006|RS R.S.091-2006|
20301409151|LEO ANDES S.A.|01/02/2015|RS R.S.395-2014|
20466477771|LEPSA S.A.C.|01/11/2012|RS R.S.228-2012|
20308700349|LETREROS CORPORATIVOS S.A.|01/06/2002|RS R.S.037-2002|
20252575457|LEVEL 3 PERU S.A.|01/05/2003|RS R.S.080-2003|
20375755344|LG ELECTRONICS PERU S.A.|01/06/2002|RS R.S.037-2002|
20563304708|LHOIST PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20600518667|LIAM MONTERO IMPORT EXPORT S.A.C.|01/09/2016|RS R.S.180-2016|
20501457869|LIBRERIAS CRISOL S.A.C.|01/02/2015|RS R.S.395-2014|
20519431395|LIDER INGENIERIA Y CONSTRUCCION S.A.|01/11/2012|RS R.S.228-2012|
20478203676|LIDER PHARMA S.A.|01/11/2012|RS R.S.228-2012|
20508867949|LIDERMIX S.A.C.|01/11/2012|RS R.S.228-2012|
20501577252|LIMA AIRPORT PARTNERS S.R.L.|01/02/2003|RS R.S.181-2002|
20492418952|LIMA BUS INTERNACIONAL 1 S.A.|01/02/2015|RS R.S.395-2014|
20100182778|LIMA CAUCHO S A|01/06/2002|RS R.S.037-2002|
20100007348|LIMA GAS S A|01/06/2002|RS R.S.037-2002|
20143547788|LIMA GOLF CLUB|01/06/2002|RS R.S.037-2002|
20536830376|LIMA TOURS S.A.C.|01/11/2012|RS R.S.228-2012|
20537942381|LIMAUTOS AUTOMOTRIZ DEL PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20484002216|LIMONES PIURANOS SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20537757214|LIN YI S.A.C.|01/03/2014|RS R.S.378-2013|
20100128994|LINDE GAS PERU S.A.|01/06/2002|RS R.S.037-2002|
20523621212|LINEA AMARILLA S.A.C.|01/03/2014|RS R.S.378-2013|
20521679574|LINEA PLASTICA PERU S.A.|01/11/2012|RS R.S.228-2012|
20563588544|LINEAS DE TRANSMISION PERUANAS S.A.C.|01/09/2016|RS R.S.180-2016|
20547836473|LINIO PERU S.A.C. - LINIO PERU|01/02/2015|RS R.S.395-2014|
20111492868|LITHO LASER S.A.|01/06/2002|RS R.S.037-2002|
20102089635|LIVES S.A.C|01/02/2015|RS R.S.395-2014|
20100366747|LLAMA GAS S A|01/06/2002|RS R.S.037-2002|
20492565319|LLANMAXXI DEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20381499627|LLANTA SAN MARTIN S.R.LTDA.|01/12/2011|RS R.S.257-2011|
20513610166|LOGICALIS ANDINA S.A.C.|01/03/2014|RS R.S.378-2013|
20293033804|LOGISTAS S.A.|01/07/2015|RS R.S.139-2015|
20529714972|LOGISTICA FRUTICOLA S.A.C.|01/02/2015|RS R.S.395-2014|
20347646891|LOGISTICA INTEGRAL CALLAO S.A. LICSA|01/06/2012|RS R.S.096-2012|
20514348546|LOMA DORADA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA EN LIQUIDACION|01/01/2010|RS R.S.265-2009|
20557604970|LOP PERU TRADING S.A.C|01/09/2016|RS R.S.180-2016|
20553862851|LOS HERRAJES DEL SUR S.R.L.|01/09/2016|RS R.S.180-2016|
20301837896|LOS PORTALES S.A|01/09/2010|RS R.S.217-2010|
20415077565|LOUIS DREYFUS COMPANY PERU S.R.L.|01/02/2003|RS R.S.181-2002|
20381600441|LOYALTY PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20468450217|LQ TRADING IMPORT EXPORT S.A.C.|01/09/2016|RS R.S.180-2016|
20508555629|LSA ENTERPRISES PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20521622629|LUBCOM S.A.C.|01/11/2012|RS R.S.228-2012|
20496651481|LUBRICANTES DE ALTURA S.A.C.|01/11/2012|RS R.S.228-2012|
20342636714|LUBRINEGOCIOS S.A.C.|01/11/2012|RS R.S.228-2012|
20171910987|LUBRISERVICIOS AMADORCITO S.R.L. EN LIQUIDACION|01/06/2002|RS R.S.037-2002|
20304269759|LUCKY S.A.C.|01/12/2011|RS R.S.257-2011|
20125443754|LUFESA DIVERS SOC CIVIL DE RESP LTDA.|01/09/2016|RS R.S.180-2016|
20175346962|LUMICENTER S A|01/06/2002|RS R.S.037-2002|
20506363480|LUMINA COPPER S.A.C.|01/05/2011|RS R.S.082-2011|
20331898008|LUZ DEL SUR S.A.A.|01/06/2002|RS R.S.037-2002|
20223880372|M & C CONSTRUCCIONES Y SERVICIOS SRLTDA|01/03/2014|RS R.S.378-2013|
20370715107|M & M PRODUCTOS MEDICOS Y FARMACEUTICOS E.I.R.L.|01/11/2012|RS R.S.228-2012|
20101759688|M & M REPUESTOS Y SERVICIOS S.A.|01/03/2014|RS R.S.378-2013|
20515983423|M & WORLD INTERNATIONAL S.A.C.|01/09/2016|RS R.S.180-2016|
20538518191|M&F BUILDING SAC|01/09/2016|RS R.S.180-2016|
20514150789|M.B GALEB S.A.C.|01/05/2011|RS R.S.082-2011|
20143703313|M.G TRADING S.A.C|01/07/2015|RS R.S.139-2015|
20381721231|M.R. INVERSIONES PERU ALFA S.R.L|01/06/2012|RS R.S.096-2012|
20293670600|MABE PERU SA|01/06/2002|RS R.S.037-2002|
20521749378|MACCAFERRI CONSTRUCTION SAC|01/11/2012|RS R.S.228-2012|
20418710757|MACCAFERRI DE PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20500985322|MACHU PICCHU FOODS S.A.C.|01/03/2009|RS R.S.030-2009|
20498280634|MACOOR DISTRIBUCIONES S.A.C.|01/11/2012|RS R.S.228-2012|
20416191809|MADERAS Y SINTETICOS DEL PERU S.A.C.|01/09/2007|RS R.S.156-2007|
20100371741|MADERERA BOZOVICH S.A.C.|01/02/2003|RS R.S.181-2002|
20504838863|MADERERA NUEVA ERA SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20527030421|MADERERA RIO ACRE S.A.C.|01/09/2016|RS R.S.180-2016|
20101613390|MADERERA VULCANO S.A.C.|01/03/2014|RS R.S.378-2013|
20452697875|MAESTRANZA METALMECANICA SRL|01/07/2015|RS R.S.139-2015|
20393882191|MAESTRO PERU AMAZONIA  S.A.C.|01/02/2015|RS R.S.395-2014|
20112273922|MAESTRO PERU SOCIEDAD ANONIMA|01/06/2003|RS R.S.101-2003|
20478067551|MAFARM S.A.C.|01/07/2015|RS R.S.139-2015|
20510452209|MAFER REAL ESTATE S.A.C.|01/07/2015|RS R.S.139-2015|
20509468606|MAI SHI GROUP S.A.C.|01/02/2015|RS R.S.395-2014|
20520715771|MAITE DE HARO S.A.C.|01/02/2015|RS R.S.395-2014|
20515100548|MAKITA PERU SOCIEDAD ANONIMA - MAKITA PERU S.A.|01/09/2016|RS R.S.180-2016|
20492092313|MAKRO SUPERMAYORISTA S.A.|01/01/2010|RS R.S.265-2009|
20101904874|MAMBRINO S.A.C.|01/02/2015|RS R.S.395-2014|
20492922448|MAMUT PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20100240301|MANFER S.R.LTDA. CONTRATISTAS GENERALES|01/09/2010|RS R.S.217-2010|
20518267877|MANITEX SOCIEDAD ANONIMA CERRADA - MANITEX S.A.C.|01/07/2015|RS R.S.139-2015|
20495647324|MANNUCCI DIESEL CAJAMARCA SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20397561454|MANNUCCI DIESEL SAC|01/11/2012|RS R.S.228-2012|
20329545459|MANPOWER PROFESSIONAL SERVICES S.A.|01/03/2014|RS R.S.378-2013|
20106758477|MANT.CONST.Y PROYECTOS GRALES S.A.C.|01/01/2010|RS R.S.265-2009|
20100310016|MANUEL CENDRA S.A.C|01/06/2002|RS R.S.037-2002|
20411051782|MANUELITA FYH S.A.C.|01/03/2014|RS R.S.378-2013|
20329689027|MANUFACTURA DE ALIMENTOS S.A. (MALSA)|01/03/2014|RS R.S.378-2013|
20100074371|MANUFACTURA DE METALES Y ALUMINIO RECORD|01/11/2012|RS R.S.228-2012|
20100440653|MANUFACTURAS AMERICA E I R L|01/02/2015|RS R.S.395-2014|
20344840076|MANUFACTURAS CHRISTCI S.R.LTDA.|01/09/2016|RS R.S.180-2016|
20502976169|MANUFACTURAS CIMA PERU S.R.L.|01/11/2012|RS R.S.228-2012|
20101619673|MANUFACTURAS COLOR S.A.C.|01/02/2015|RS R.S.395-2014|
20100727359|MANUFACTURAS DE ACERO COMERCIAL E INDUST RIAL S.A.|01/06/2002|RS R.S.037-2002|
20100055318|MANUFACTURAS ELECTRICAS S A|01/06/2002|RS R.S.037-2002|
20101400990|MANUFACTURAS INDUSTRIALES MENDOZA S.A.|01/11/2012|RS R.S.228-2012|
20557316249|MANUFACTURAS J’D PERUANAS E.I.R.L.|01/09/2016|RS R.S.180-2016|
20507590323|MANUFACTURAS KUKULI SAC|01/02/2015|RS R.S.395-2014|
20101298851|MANUFACTURAS SAN ISIDRO S.A.C.|01/06/2003|RS R.S.101-2003|
20506279187|MANUFACTURAS Y MOLDEOS PLASTICOS SOCIEDAD ANONIMA CERRADA|01/03/2014|RS R.S.378-2013|
20102127073|MAPALSA S.A.C.|01/09/2016|RS R.S.180-2016|
20202380621|MAPFRE PERU COMPAÑIA DE SEGUROS Y REASEGUROS S.A.|01/06/2002|RS R.S.037-2002|
20517182673|MAPFRE PERU S.A. ENTIDAD PRESTADORA DE SALUD|01/12/2011|RS R.S.257-2011|
20418896915|MAPFRE PERU VIDA COMPAÑIA DE SEGUROS Y REASEGUROS|01/06/2002|RS R.S.037-2002|
20195923753|MAPLE GAS CORPORATION DEL PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20503258901|MAQUINARIA NACIONAL S.A. PERU|01/10/2005|RS R.S.174-2005|
20511866481|MAQUINARIAS DEL CENTRO SOCIEDAD ANONIMA CERRADA - MAQUICEN S.A.C.|01/07/2015|RS R.S.139-2015|
20160286068|MAQUINARIAS S.A.|01/06/2002|RS R.S.037-2002|
20100006538|MARCO PERUANA S A|01/01/2007|RS R.S.219-2006|
20508972734|MARCOBRE S.A.C.|01/03/2014|RS R.S.378-2013|
20144422199|MAREFA SOCIEDAD ANONIMA CERRADA - MAREFA S.A.C.|01/03/2014|RS R.S.378-2013|
20153408191|MARINA DE GUERRA DEL PERU|01/11/2002|RS R.S.135-2002|
20513632569|MARINAZUL S.A.|01/12/2011|RS R.S.257-2011|
20517719669|MARINE FEEDS PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20512433821|MARKETING ALTERNO PERU S.A.C|01/02/2015|RS R.S.395-2014|
20134676508|MARQUISA S.A.C.CONTRATISTAS GENERALES|01/09/2010|RS R.S.217-2010|
20100126193|MARSH REHDER S.A. CORREDORES DE SEGUROS|01/06/2002|RS R.S.037-2002|
20344764540|MARTINEZ CONTRATISTAS E INGENIERIA S.A.|01/03/2014|RS R.S.378-2013|
20426128803|MASEDI CONTRATISTAS GENERALES SOCIEDAD ANOMIMA CERRADA|01/09/2016|RS R.S.180-2016|
20329921531|MASTER DRILLING PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20548559821|MASTER MARTINI PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20557345931|MASTERBREAD S.A.|01/09/2016|RS R.S.180-2016|
20512217533|MASTERCOL S.A.|01/03/2014|RS R.S.378-2013|
20230320668|MATERIALES DE CONSTRUCCION ALCA EIRL|01/06/2012|RS R.S.096-2012|
20508703911|MATH CONSTRUCCION Y CONSULTORIA SAC|01/02/2015|RS R.S.395-2014|
20207190285|MATHIESEN PERU S.A.C.|01/10/2005|RS R.S.174-2005|
